regionName;countryName;year;Dietary iron deficiency|Both|<5 years;Drug-susceptible tuberculosis|Female|70+ years;Latent tuberculosis infection|Male|5-14 years;Tuberculosis|Male|70+ years;Upper respiratory infections|Female|50-69 years;Latent tuberculosis infection|Male|70+ years;Lower respiratory infections|Female|50-69 years;Drug-susceptible tuberculosis|Male|15-49 years;Tuberculosis|Female|15-49 years;Multidrug-resistant tuberculosis without extensive drug resistance|Male|<5 years;Lower respiratory infections|Male|5-14 years;Drug-susceptible tuberculosis|Male|50-69 years;Latent tuberculosis infection|Female|15-49 years;Multidrug-resistant tuberculosis without extensive drug resistance|Female|<5 years;Upper respiratory infections|Male|50-69 years;Hypertensive heart disease|Female|70+ years;Tuberculosis|Female|5-14 years;Lower respiratory infections|Male|50-69 years;Latent tuberculosis infection|Male|50-69 years;Upper respiratory infections|Male|5-14 years;Tuberculosis|Male|5-14 years;Extensively drug-resistant tuberculosis|Female|5-14 years;Hypertensive heart disease|Male|70+ years;Drug-susceptible tuberculosis|Female|<5 years;Multidrug-resistant tuberculosis without extensive drug resistance|Male|15-49 years;Multidrug-resistant tuberculosis without extensive drug resistance|Female|5-14 years;Hypertensive heart disease|Female|15-49 years;Upper respiratory infections|Male|<5 years;Drug-susceptible tuberculosis|Male|5-14 years;Extensively drug-resistant tuberculosis|Male|5-14 years;Tuberculosis|Male|<5 years;Lower respiratory infections|Female|<5 years;Extensively drug-resistant tuberculosis|Female|<5 years;Latent tuberculosis infection|Female|<5 years;Lower respiratory infections|Female|5-14 years;Upper respiratory infections|Female|15-49 years;Upper respiratory infections|Female|5-14 years;Multidrug-resistant tuberculosis without extensive drug resistance|Male|50-69 years;Extensively drug-resistant tuberculosis|Female|50-69 years;Latent tuberculosis infection|Male|<5 years;Tuberculosis|Male|15-49 years;Extensively drug-resistant tuberculosis|Female|15-49 years;Tuberculosis|Female|<5 years;Latent tuberculosis infection|Female|70+ years;Hypertensive heart disease|Male|15-49 years;Lower respiratory infections|Male|70+ years;Tuberculosis|Female|70+ years;Drug-susceptible tuberculosis|Female|50-69 years;Latent tuberculosis infection|Male|15-49 years;Lower respiratory infections|Male|15-49 years;Hypertensive heart disease|Male|50-69 years;Tuberculosis|Female|50-69 years;Multidrug-resistant tuberculosis without extensive drug resistance|Female|70+ years;Extensively drug-resistant tuberculosis|Male|70+ years;Upper respiratory infections|Female|70+ years;Tuberculosis|Male|50-69 years;Extensively drug-resistant tuberculosis|Male|15-49 years;Drug-susceptible tuberculosis|Male|70+ years;Multidrug-resistant tuberculosis without extensive drug resistance|Male|70+ years;Lower respiratory infections|Female|70+ years;Drug-susceptible tuberculosis|Female|5-14 years;Latent tuberculosis infection|Female|50-69 years;Extensively drug-resistant tuberculosis|Male|50-69 years;Extensively drug-resistant tuberculosis|Male|<5 years;Drug-susceptible tuberculosis|Female|15-49 years;Upper respiratory infections|Female|<5 years;Latent tuberculosis infection|Female|5-14 years;Lower respiratory infections|Female|15-49 years;Multidrug-resistant tuberculosis without extensive drug resistance|Female|15-49 years;Hypertensive heart disease|Female|50-69 years;Upper respiratory infections|Male|15-49 years;Upper respiratory infections|Male|70+ years;Multidrug-resistant tuberculosis without extensive drug resistance|Female|50-69 years;Drug-susceptible tuberculosis|Male|<5 years;Lower respiratory infections|Male|<5 years;Multidrug-resistant tuberculosis without extensive drug resistance|Male|5-14 years;Extensively drug-resistant tuberculosis|Female|70+ years
Asia;Manipur;2013;0.2538268355051993;0.0175823372309836;0.2542672897910067;0.2037468791016516;0.0135828176701346;0.1869238351313338;0.004800717721976;0.0025262347916405;0.1997231291308061;3.34469605244e-05;0.0012067219219427;0.0073194122733954;0.195867753432029;6.49956155314e-05;0.0136722692771423;0.0158953834280095;0.2435124890563262;0.0055386834606828;0.2461264378447133;0.0210512039343687;0.2546362766852323;7.939367822e-07;0.0092512824947016;0.0017292061808733;9.39969475909e-05;4.61186412882e-05;0.0002235732627259;0.0258847886722676;0.0003556860802824;2.235289717e-07;0.2354884208054862;0.0030444858888334;1.1097621369e-06;0.2328094226038731;0.0009810634496146;0.016867097959541;0.0200915580095095;0.0002752630456902;4.6222646328e-06;0.234534729563912;0.2359953558201707;2.4057767244e-06;0.2346047341624146;0.1731995062781536;0.0001213260416499;0.0179333782583092;0.1914914008581534;0.0069875306071525;0.2333735265763253;0.0013817782863088;0.0013527056333468;0.2209662411685634;0.0006976847914398;1.06677839838e-05;0.0105390718932073;0.2537258239720936;1.5975046137e-06;0.0161860299654708;0.0006263462208633;0.0173920196690788;0.0012244829441475;0.213703491501034;4.7108082945e-06;5.71637758e-07;0.0037110394408632;0.024281208621394;0.2422410935341082;0.0010841053279887;0.0001419304811895;0.0022594939374229;0.0171771379180356;0.0106203916508356;0.0002705967957439;0.0009196726432915;0.0036238724737374;1.30772849715e-05;1.18725575763e-05
Asia;Manipur;2014;0.2531762333191286;0.0171837781252565;0.2591729361437879;0.1979733478143422;0.0135813223291073;0.1816780219920436;0.0048746265830095;0.0024806859433497;0.1956943976383628;3.15747302327e-05;0.0012052184571321;0.0070687107850472;0.1918912132096016;6.16088018064e-05;0.0136599849687835;0.0160438545036615;0.2464558686847679;0.0056504504515986;0.2390958549206073;0.0211947428009475;0.2595278765470182;7.96349824e-07;0.0092152515665723;0.0016346779095494;9.2599030263e-05;4.40420293154e-05;0.0002277831546407;0.0261099304568017;0.0003420892841388;2.268333941e-07;0.229523479862525;0.0029815611187082;1.1048221842e-06;0.2277346389976468;0.0009623411949732;0.0168723769110293;0.0202143629636939;0.0002654036490419;4.7089184848e-06;0.2286276111988157;0.2315182595421051;2.503111163e-06;0.229432030531187;0.168088284618259;0.0001229399799371;0.0185042572359443;0.1859652628755993;0.0067797740194873;0.2289433180305165;0.0013957668157812;0.001349087651876;0.2139373523296288;0.0006810093962575;1.0861763172e-05;0.0105448530153898;0.2464347413117935;1.6565379757e-06;0.0156780312112283;0.0006064328478984;0.0176376868347364;0.0011689687025011;0.2068906032293386;4.7719570971e-06;5.677552597e-07;0.0036605487643233;0.0243336521371043;0.2452420616031274;0.0010924141610046;0.000140132553275;0.0022654605586971;0.0171500125238265;0.010601273285771;0.0002622661623181;0.0008637261782168;0.0036133417424948;1.26242856974e-05;1.21907358261e-05
Asia;Manipur;2015;0.2524654669722157;0.0166838552359;0.2609285105083476;0.1921726158027877;0.0135801490273922;0.1764668447411691;0.0049228907389487;0.0024321044145501;0.1913201120318153;3.04345121866e-05;0.0012033092450987;0.0068238818241433;0.187582204937819;5.91550082904e-05;0.0136539543922632;0.0161774379590415;0.2469181077007672;0.0057129827806174;0.2320322367152015;0.0213016128804468;0.2612689370898582;8.033249818e-07;0.0091833782923072;0.0015444178011855;9.18431638682e-05;4.29958834135e-05;0.0002315374961784;0.0262828473314491;0.0003279161364178;2.294436044e-07;0.2236895672724723;0.0029023573755233;1.1053064094e-06;0.2220676616412777;0.0009507312599924;0.0168710286733516;0.0202964283804468;0.0002596529028985;4.8062084968e-06;0.2228435108062049;0.2264751564439927;2.5970809735e-06;0.223672339757163;0.1630198877611684;0.0001244938671852;0.0188878103106132;0.1803829728511987;0.0065697448470607;0.2239494927517155;0.0014070138045577;0.001345175934277;0.2072450028552701;0.0006667722793038;1.10502644945e-05;0.0105447121910842;0.2391206224310126;1.716113859e-06;0.0151032904122879;0.0005914303848361;0.0177997083921924;0.0011208521975263;0.2004131854548683;4.850988769e-06;5.686444082e-07;0.0035963086185921;0.0243914408134798;0.2457534562948452;0.0010997801377971;0.0001390013944304;0.0022711877266315;0.0171372454004387;0.0105946273629092;0.0002572663448443;0.0008150533096721;0.0035806047694024;1.22810014881e-05;1.24575748264e-05
Asia;Manipur;2016;0.2516088911502782;0.0159019390320949;0.2559200400547303;0.1862632587850908;0.0135789051178406;0.1712724396310769;0.0049685646930024;0.0023734786802331;0.185958143854867;2.98677763825e-05;0.0012034336125826;0.0065855413880274;0.1823220046811429;5.73409417864e-05;0.0136487114244429;0.0163432808416983;0.2406955575625648;0.0057663987685672;0.2247154489616588;0.0213990194149722;0.2562426994757832;8.276654161e-07;0.0091936463780249;0.0014524840788858;9.2224873539e-05;4.29003767697e-05;0.0002349596592514;0.0264031143170315;0.0003104379734093;2.326211702e-07;0.2179462103294968;0.0027787909481309;1.1157751955e-06;0.2152986118236396;0.0009465050059252;0.0168686443218115;0.0203595081159716;0.0002582729675933;4.9667821837e-06;0.2171439818365504;0.2205237931476126;2.7032434917e-06;0.2168095526195073;0.157768688576177;0.0001262278015479;0.0192087925370985;0.1743348751458753;0.0063485265725426;0.2180562922959061;0.0014183444429618;0.0013617574061747;0.2006954868749442;0.0006515667699055;1.12878076823e-05;0.0105369476320878;0.2315642768818703;1.7972979342e-06;0.0143997358905112;0.0005797954558203;0.0178723795113465;0.0010796253625773;0.1940861776177956;5.0135645907e-06;5.787270592e-07;0.0034947144713758;0.0244570080696925;0.2395722041578021;0.0011069062328859;0.0001387214588565;0.0023066889723003;0.0171579942733284;0.0105949031502288;0.0002558159024222;0.0007717819895044;0.0034739236007467;1.19888264735e-05;1.26807676977e-05
Asia;Manipur;2017;0.2506806639345458;0.0148703607192514;0.2447637523990175;0.1803620027310788;0.0135842137670333;0.1661779775401881;0.0049913850515784;0.0023042739990667;0.1797567681342718;2.94666033764e-05;0.0012065042952026;0.0063377242844882;0.1762548358040726;5.57218550635e-05;0.0136501397367415;0.016530621915378;0.2281159943609068;0.0057919130796586;0.2173322773724536;0.0215164283578669;0.2450656578109754;8.728240183e-07;0.0092279269672852;0.0013587056265469;9.35291636833e-05;4.32598898195e-05;0.0002383598898339;0.0265143555097751;0.0002899697338428;2.374984536e-07;0.2121024850870965;0.0026201243004477;1.1353230807e-06;0.2076275813144341;0.0009456787981599;0.0168702820811424;0.0204343025438609;0.0002584988303054;5.1873315811e-06;0.211341956229649;0.2137951895198191;2.8322953873e-06;0.2090431441191253;0.1524513119152729;0.0001281895161641;0.0195565031057771;0.1679687166733348;0.0060993090041491;0.2113954800691317;0.0014295368710124;0.0013752970876573;0.1942410011194066;0.0006341411757118;1.1597366268e-05;0.0105287434951677;0.2239337548864664;1.9062879373e-06;0.013603132095005;0.0005692957296178;0.0178486281967455;0.0010435799976329;0.1878810182030115;5.2543992194e-06;5.972960488e-07;0.0033599662915285;0.0245371693327402;0.2270282816494361;0.0011131919726733;0.0001391337432833;0.0023453463110051;0.0172024921979047;0.0105984408047048;0.0002554865806644;0.000730464958022;0.0032953247268822;1.16981796612e-05;1.29028630989e-05
Asia;Manipur;2018;0.2496945596729484;0.0138905791592913;0.2317137829381025;0.1744576727554048;0.0135895964949822;0.1610514691253101;0.0049884754914152;0.0022346503184889;0.173626975308721;2.92240377525e-05;0.0012095847787885;0.0060993319255102;0.170257387009383;5.44934708113e-05;0.0136528829032831;0.0167335715602127;0.2143302504420142;0.0057874645666481;0.2101106836888375;0.0216291076189944;0.2319964651946147;9.259298213e-07;0.0092750261663549;0.0012758769826859;9.49920948507e-05;4.38037324392e-05;0.0002416736470959;0.0266198290519963;0.0002709785914123;2.433188846e-07;0.2062755436208858;0.0024696398683791;1.1598800074e-06;0.1998888350002912;0.000944908169462;0.0168703033711216;0.0205014003437493;0.0002593277619518;5.4278340934e-06;0.205550935612385;0.2067706801622275;2.9683926964e-06;0.201220365333796;0.1474399487007737;0.0001300224952463;0.0198291569060142;0.1619630837663115;0.0058596281836997;0.2044390191511557;0.0014357246940443;0.0013872366152486;0.1881824544623559;0.0006193996458722;1.19237592789e-05;0.0105167122533559;0.2164748533174336;2.0185977321e-06;0.0128335435356146;0.0005607363352008;0.0177399135398634;0.001012626966989;0.1820615007407832;5.5099411339e-06;6.196989272e-07;0.0032267236752644;0.0246136450469747;0.2132728938127646;0.0011160113152218;0.0001398962313768;0.0023818018958969;0.0172477333379819;0.0106009199200492;0.0002558977037795;0.0006947642718212;0.003111205450165;1.14603462153e-05;1.31562603743e-05
Asia;Manipur;2019;0.2486399237957488;0.013248515961196;0.2211533053139847;0.1686104840279786;0.01358940949941;0.1558393368418395;0.0049543914378882;0.002175483743511;0.1684501390862683;2.9130411504e-05;0.0012096100636044;0.0058874657451989;0.1651762207563109;5.38574793146e-05;0.0136525993132664;0.0168920417220826;0.2045651998593964;0.0057466044332388;0.2032780660854205;0.0217097972796145;0.2214229192495206;9.737099126e-07;0.0093046027221291;0.0012172373717043;9.58716715826e-05;4.42511399217e-05;0.0002449867987279;0.026717033937639;0.0002580383541695;2.492257753e-07;0.2005795075276603;0.0023718403656405;1.1851096255e-06;0.1929241128703301;0.0009407365508879;0.0168617873524838;0.0205397131263979;0.0002596705491456;5.6458248751e-06;0.1998812385857092;0.1999157930911488;3.0959077572e-06;0.1941963928309746;0.1431536214210855;0.000131432748607;0.0198967999499568;0.1570272819362085;0.005664813944658;0.1976423280716228;0.001432389923518;0.0013964929113636;0.1828226711329638;0.000611684418973;1.22078944041e-05;0.0105032406974471;0.2094309165759045;2.1096044323e-06;0.0122041586012503;0.0005547806904844;0.0175177742274428;0.000986596746333;0.1768956300519679;5.7141961392e-06;6.409780488e-07;0.0031301288117388;0.0246631748522479;0.2035333782632293;0.0011130578901558;0.0001406936104614;0.0024082820189189;0.0172696265223105;0.0106030798972359;0.0002565813114629;0.0006684975523983;0.0029901006832157;1.13263555912e-05;1.3460134954e-05
Asia;Manipur;2020;0.2474942576689207;0.0129680017115116;0.2136469072501731;0.1626351342646599;0.013565872760966;0.1503307091998127;0.0043421380896146;0.0021172933706153;0.1641538276566153;2.94599059505e-05;0.0011437519733515;0.0056919504730182;0.1609377867947145;5.4352810062e-05;0.0136331442298389;0.0169373613650691;0.1993727562154664;0.0049661017385534;0.1966989662355129;0.0217549634556468;0.2139097596307887;1.0228149832e-06;0.0092841133607325;0.0011827891101546;9.6031724917e-05;4.47818857914e-05;0.0002497061744269;0.0269113540513629;0.0002511418452126;2.614793066e-07;0.1947001435687622;0.0023537644229051;1.241258279e-06;0.1867361283929972;0.0008855264689979;0.0167671530793393;0.0204145434016405;0.0002586494713425;5.9197752237e-06;0.1940175208921635;0.1929596964603067;3.2628939326e-06;0.1879745115714928;0.1397758572551569;0.0001322905637884;0.0168466177886958;0.1533808612070331;0.0055052270494265;0.190744178168025;0.0012466100566555;0.0014044773026846;0.1782689913653758;0.0006227785045695;1.26141154686e-05;0.0104161158404561;0.2026554732372872;2.1931967495e-06;0.0117395072818508;0.0005523036675277;0.0158139017816465;0.0009631156337619;0.1724986435534888;5.9070574135e-06;6.727852149e-07;0.0030699111768233;0.0245551979168028;0.1983638358809302;0.0009793889557224;0.0001428667911446;0.0024169604859507;0.017191613624817;0.0106086869261481;0.0002592009872367;0.0006524899854331;0.0030206785442242;1.14490560963e-05;1.42237357949e-05
Asia;Manipur;2021;0.2510896951241159;0.0116824259475091;0.2100482339344095;0.1571527718602849;0.0135138804805511;0.1456281387090633;0.0044652677577662;0.0020498251301825;0.1580384343383107;2.73115050598e-05;0.0011588429643373;0.0053370379220688;0.1550021536413624;5.06731941829e-05;0.0136690560949129;0.0166633420727444;0.1929251554918949;0.0050676233299822;0.1903061715168871;0.0219018797096003;0.2102964437731044;1.0283585863e-06;0.0093613693720467;0.0010766984099887;9.50547130802e-05;4.34392824666e-05;0.0002406876105831;0.02741223961639;0.0002371514512043;2.557674183e-07;0.1904872511115449;0.0023985710728324;1.1996529694e-06;0.1840640143706567;0.0008908701009016;0.0167974405515133;0.0205447881821476;0.0002479146630037;5.7417156622e-06;0.1898618851870369;0.1873684204390978;3.2781800813e-06;0.1851925856277977;0.1340722477640196;0.0001313839787704;0.0169229296940565;0.1463470655829679;0.0050126080962717;0.1852212903143666;0.0012617088462141;0.0014108558108461;0.1712447336035199;0.0005786923767814;1.25895730023e-05;0.0104970079553695;0.1958969930751398;2.2502814686e-06;0.0109802105764658;0.0005318330017533;0.0164812164636514;0.0009151298314479;0.1659838443169141;5.8689731801e-06;6.46529567e-07;0.0028945180976018;0.0248072618878836;0.1919655580193942;0.0009944340568124;0.000138484419265;0.0024301634019518;0.0172375716278434;0.0106555921919341;0.0002425394746716;0.0005974078898812;0.0031218568552056;1.08026200724e-05;1.36994946578e-05
Asia;Meghalaya;1990;0.4120427720743351;0.0398233538253408;0.4731998494115194;0.4105757137807708;0.0137406466265197;0.3624639003416003;0.0059588162427737;0.0080126280059807;0.3918491806256217;1.2361450765e-06;0.001742272305446;0.0218490703373648;0.3820515518634497;1.6321721139e-06;0.0139188229300052;0.0163749173629515;0.469799084933045;0.00566444374388;0.4235678072629618;0.022640543642524;0.4746127356998447;0.0;0.009514871093748;0.00467971086423;2.7932861346e-06;1.3934002638e-06;0.0001865181391675;0.035767488969471;0.001412394783392;0.0;0.4241870932000572;0.0042006766263587;0.0;0.424991872955693;0.0017077312971912;0.0171018483193073;0.0222831549590447;7.5639836137e-06;0.0;0.4205610482411532;0.4255653244469786;0.0;0.4296732159920374;0.3359347812641968;0.000116191665903;0.0187706446997312;0.3757721820233953;0.0163845749930219;0.4175499031548625;0.0015395262840212;0.0013673358589997;0.411026724420997;1.40469338573e-05;0.0;0.0106622221734521;0.44542444158394;0.0;0.0480951895305368;1.66239086337e-05;0.0196796527653612;0.0038953753446657;0.3946364062276244;0.0;0.0;0.0097941921416957;0.0337832497265428;0.4659023161881157;0.0014034815652752;3.4366204757e-06;0.0022519088420455;0.0173333441051594;0.010856243919697;5.7432003504e-06;0.003624808813827;0.0048383811229892;4.915049331e-07;0.0
Asia;Meghalaya;1991;0.4107021096024615;0.0391615539019451;0.4665609862430523;0.4021188401756944;0.0137157396885091;0.3544338734720218;0.0059111511011782;0.0080135025434133;0.385603603069526;1.7586620675e-06;0.0017082875295013;0.0218168951547143;0.3758735162177643;2.2695303805e-06;0.0139105960042091;0.0164125570877736;0.4635489415173027;0.0055420918063424;0.4186190530116144;0.0226721802915347;0.4679268819714458;1.0082062e-09;0.0095715738265393;0.0045155717821202;4.1286968735e-06;1.9047028798e-06;0.0001874976660492;0.0358348094059744;0.001365193178908;3.969737e-10;0.4072163071935551;0.0039593216795812;1.2716939e-09;0.4086748473727596;0.0016691397871036;0.0171090917212272;0.0222449257514087;1.08391404951e-05;4.8991297e-09;0.4036965124526526;0.4214268277449222;3.1489865e-09;0.4131926899569542;0.3278485231372989;0.0001161795503949;0.0185147213432385;0.367029817823598;0.0162072785006717;0.4134091938802088;0.0015266738738744;0.0013820096959738;0.4045614976375986;1.97289925528e-05;1.45551099e-08;0.0106643439941342;0.440446794112252;2.6244268e-09;0.047661395924478;2.35562240849e-05;0.019759740329824;0.0036954886637339;0.3883461110554574;6.805428e-09;1.0024762e-09;0.0097248685549271;0.0338276703402099;0.4598515471424831;0.0013806779921757;5.2151478484e-06;0.0022672166760269;0.0173292257886288;0.0108255607173432;8.1031823402e-06;0.0035180350763592;0.0045629077938314;7.021525121e-07;1.17918011e-08
Asia;Meghalaya;1992;0.4095896792881133;0.0383710179199418;0.4588351584904033;0.3934647428438128;0.0136910549770822;0.346376903659736;0.0058600559906782;0.007987280105583;0.378231349420171;2.9351992179e-06;0.0016717408770425;0.0217144443962134;0.3686013049963772;3.7448732154e-06;0.0138985343544922;0.0164219589296967;0.4557723851519764;0.0054354744216956;0.4132655459216692;0.0226742184162688;0.4601501340012542;3.8893383e-09;0.0096157801853769;0.0043469355767865;7.2600922387e-06;3.0578395769e-06;0.0001882450062781;0.035871874745674;0.001313809582552;1.5282852e-09;0.3906189532841389;0.003755410068589;4.9155871e-09;0.3927464454605094;0.0016294075183223;0.0171162509209709;0.0221848357835384;1.89563894619e-05;1.90800494e-08;0.3872119922918098;0.4161460692655325;1.21295575e-08;0.3970971308260981;0.3197607766700343;0.000116111285447;0.0182519738896754;0.3581653831413178;0.0159752045800477;0.4081515189075632;0.0015129574862375;0.0014006651512882;0.3977417980222165;3.35428125002e-05;5.65076728e-08;0.0106683755977952;0.4349989732354034;1.01601475e-08;0.0470470936386773;4.06890377266e-05;0.0197657351876888;0.0034941302380249;0.3817526577502668;2.65280588e-08;3.8752885e-09;0.0096210396583469;0.0338443935221;0.4522751931850363;0.0013551620341626;8.9926358892e-06;0.002291121816287;0.0173255619468246;0.010802531682784;1.39166118526e-05;0.0034040219178228;0.0043311609457593;1.1644000139e-06;4.57388414e-08
Asia;Meghalaya;1993;0.4086983351672237;0.0374611465424987;0.4502229736769946;0.384688596808604;0.013668370178182;0.338335085866586;0.0058028264252373;0.0079370968381231;0.3699808197173908;4.6321834103e-06;0.0016334984497681;0.021546645256276;0.360479526085287;5.886461443e-06;0.0138848063805826;0.0164019267183803;0.4467465582712558;0.005345486204765;0.4075373398738572;0.0226524901482345;0.4514842558783746;8.418493e-09;0.0096451417769727;0.0041755617126342;1.18326924527e-05;4.712445025e-06;0.0001887443089851;0.0358833841261448;0.0012594578167839;3.299196e-09;0.3745627395040578;0.0035981027563599;1.06766539e-08;0.3773148713488848;0.0015892646330272;0.0171228848479822;0.0221076060547819;3.10550560634e-05;4.17731973e-08;0.3712728177423267;0.4099824709338817;2.63035112e-08;0.3814963301996162;0.3117404979963495;0.0001159300494138;0.0179890016746927;0.3492556310041645;0.0156903975927923;0.4020335192888989;0.001498470356805;0.001421533104385;0.3905921152044745;5.38868132364e-05;1.232751907e-07;0.0106751328008362;0.4291150983162003;2.21144063e-08;0.0462873170070924;6.6070659735e-05;0.0197046436179696;0.0032946075630651;0.3748791272565713;5.81300032e-08;8.4175603e-09;0.0094869082399713;0.0338374482205413;0.443447229844673;0.001327247009336;1.43590886214e-05;0.002320470384577;0.0173236135244462;0.0107881569916586;2.25485819135e-05;0.0032852811607602;0.0041531501272939;1.8210854001e-06;9.96520802e-08
Asia;Meghalaya;1994;0.4080028491205843;0.0364574726140886;0.4408758530120955;0.3758332633028999;0.0136491187697016;0.3303129121624544;0.0057378488414306;0.0078680777091052;0.3610704152240394;6.7191666444e-06;0.0015947043111478;0.0213243902770717;0.3517213618560988;8.5268490282e-06;0.0138710382318472;0.0163646508369895;0.4367230866974217;0.0052747533977868;0.4014786520908107;0.0226147804328568;0.4420822534632133;1.43679657e-08;0.0096608877134587;0.0040037446963377;1.74865274303e-05;6.7291435709e-06;0.0001890403985048;0.0358742791092466;0.0012037792018333;5.6134079e-09;0.3591992249195373;0.0034964120331427;1.83103617e-08;0.3624857140702273;0.0015497443868684;0.0171285236095822;0.0220200098655399;4.62531446627e-05;7.21819395e-08;0.3560281938769735;0.4031318200050913;4.50315852e-08;0.3664980039259555;0.3038058180219066;0.000115688283396;0.0177395341672836;0.3403426307504513;0.0153571631310687;0.3952462177940576;0.0014836183935934;0.0014430006553668;0.3831473317494824;7.91687958583e-05;2.122638208e-07;0.0106831852507537;0.4228493960510844;3.7974498e-08;0.0454223812580355;9.77576185892e-05;0.0195965113907538;0.0031008773788908;0.3677567483150933;1.005385392e-07;1.44361989e-08;0.0093281032362197;0.0338110835867319;0.4336154658069944;0.0012973237962483;2.09051001358e-05;0.0023525248765715;0.017323855773743;0.0107824318410577;3.3348121381e-05;0.0031642974397204;0.0040390956003945;2.6156358765e-06;1.713185975e-07
Asia;Meghalaya;1995;0.4074763121908217;0.0353652744577907;0.4309258620269037;0.366952152624169;0.0136346091943356;0.3223254784826551;0.005664290522183;0.0077854557097294;0.3517139462917925;9.0699983282e-06;0.0015565143639941;0.0210612303009989;0.3425347181883319;1.150469756e-05;0.0138587453340518;0.0162628442410336;0.4259491583992839;0.0052263409219437;0.395142480716057;0.0225700821865822;0.4320778059392546;2.15201832e-08;0.0096606885166865;0.0038336490841915;2.38583982332e-05;8.9737665595e-06;0.0001890620065717;0.0358482885787994;0.0011484406399141;8.381523e-09;0.3446912884507734;0.0034604593771145;2.75909708e-08;0.348376072636788;0.0015118913537953;0.017133053225932;0.0219294613830666;6.36371704283e-05;1.094518705e-07;0.3416389162170024;0.3957871153184758;6.76780704e-08;0.3522212540095104;0.2959907316286792;0.00011534389055;0.0175130812274555;0.3314640199279189;0.0149814229584765;0.3879777439968063;0.0014684991650028;0.001463590778418;0.3754474195828393;0.0001077554351034;3.208654909e-07;0.0106959608906435;0.4162675008003011;5.72137064e-08;0.0444925442001369;0.0001338090758862;0.0194221125117683;0.0029165086780761;0.3604202489100709;1.526128173e-07;2.17515107e-08;0.0091509371348642;0.0337674698459248;0.4230236544344654;0.0012655188860278;2.82232905259e-05;0.0023850795830118;0.0173273693091715;0.0107859673690472;4.56382624213e-05;0.003043280483932;0.0040004252231409;3.4948909134e-06;2.584063456e-07
Asia;Meghalaya;1996;0.4072391878135995;0.0340891922978595;0.415587803807647;0.3577409864837558;0.0136252584428651;0.314224405491098;0.0055549335546753;0.0076227491507433;0.3400547209123628;1.28574056686e-05;0.0015180049836581;0.0206443125528907;0.3311786330949436;1.62936804524e-05;0.013846616193688;0.0161363167487891;0.4099577041416256;0.0051915036688838;0.3882870483699395;0.0223755861692447;0.416680426687562;3.97231355e-08;0.0096530509281839;0.0036537996493266;3.45462717681e-05;1.2485574876e-05;0.0001898917065247;0.0351015516949187;0.0010877224190838;1.55611254e-08;0.3293246173960373;0.0034966768741822;5.20451259e-08;0.3334533419999103;0.0014759071159222;0.0171337877254524;0.0217480823037912;9.32866751856e-05;2.131898081e-07;0.3264003240071645;0.3858221687179587;1.267629289e-07;0.3371234873748153;0.2881523225715474;0.0001157351164685;0.0172811600456505;0.322398387757675;0.0144921796401382;0.3781647620230986;0.0014532988167384;0.0014839006914945;0.3672372369592392;0.0001563679477877;6.345113989e-07;0.0107104036670656;0.4090249492293714;1.112723485e-07;0.0433199920459458;0.0001959544353129;0.0190807038095097;0.0027305775076992;0.3526785980746619;3.016313548e-07;4.10608931e-08;0.008836127329136;0.0330821685310149;0.4072146013359149;0.0012307263449662;3.9833725354e-05;0.0024210221863408;0.0173318511697888;0.0108013961569028;6.62460546311e-05;0.0029113949223106;0.0040478754595076;4.8848997058e-06;5.049404803e-07
Asia;Meghalaya;1997;0.4073332368260054;0.0326200709802252;0.3928874813574562;0.3480724101693567;0.0136179421820907;0.3059729588762218;0.0054067578544534;0.0073264735626378;0.3254878751335811;1.87330968577e-05;0.0014786321512429;0.0200048111037876;0.3171074768091976;2.37208283459e-05;0.0138331862853478;0.0160919565236487;0.3870708570010378;0.0051594853203705;0.3807635442939038;0.0219840137147993;0.393914592590121;7.56028509e-08;0.0096472609823579;0.003460220692105;5.14189315054e-05;1.78635639332e-05;0.0001909877166205;0.0333723492541739;0.0010200583382881;2.9754076e-08;0.3127509565427782;0.0035843814018595;1.007845641e-07;0.3174651522933668;0.0014412562992642;0.0171317199122525;0.0214464876896789;0.0001407433712033;4.229402608e-07;0.3099678383777994;0.3723339428337763;2.434652792e-07;0.3209491945983819;0.2802259023457245;0.0001159251805105;0.0170257196012703;0.3130809098765133;0.0138671462088088;0.3649558297574231;0.0014340994590779;0.0015049154520782;0.3584090421803549;0.000233931696396;1.2751843842e-06;0.0107179930250869;0.4009097048699946;2.205822098e-07;0.0418023375207218;0.0002958385880292;0.0185790657787807;0.0025401952521488;0.3444425936324488;6.061011003e-07;7.95415731e-08;0.0083225711560652;0.0315240615068027;0.3845127225821047;0.0011911670807654;5.7583703039e-05;0.0024659040884877;0.0173402017193809;0.0108263722460415;9.88793988365e-05;0.0027643055265473;0.0041598827119349;7.0231403002e-06;1.0048541674e-06
